company_name,ticker,date,card_spend
lululemon athletica inc.,LULU,2018-09-01,128118.0
lululemon athletica inc.,LULU,2018-09-02,102923.0
lululemon athletica inc.,LULU,2018-09-03,81024.0
lululemon athletica inc.,LULU,2018-09-04,41102.0
lululemon athletica inc.,LULU,2018-09-05,80065.0
lululemon athletica inc.,LULU,2018-09-06,82260.0
lululemon athletica inc.,LULU,2018-09-07,73724.0
lululemon athletica inc.,LULU,2018-09-08,100301.0
lululemon athletica inc.,LULU,2018-09-09,69696.0
lululemon athletica inc.,LULU,2018-09-10,60898.0
lululemon athletica inc.,LULU,2018-09-11,93091.0
lululemon athletica inc.,LULU,2018-09-12,68231.0
lululemon athletica inc.,LULU,2018-09-13,64591.0
lululemon athletica inc.,LULU,2018-09-14,80173.0
lululemon athletica inc.,LULU,2018-09-15,98757.0
lululemon athletica inc.,LULU,2018-09-16,74370.0
lululemon athletica inc.,LULU,2018-09-17,72937.0
lululemon athletica inc.,LULU,2018-09-18,73214.0
lululemon athletica inc.,LULU,2018-09-19,73785.0
lululemon athletica inc.,LULU,2018-09-20,70317.0
lululemon athletica inc.,LULU,2018-09-21,92210.0
lululemon athletica inc.,LULU,2018-09-22,110827.0
lululemon athletica inc.,LULU,2018-09-23,85030.0
lululemon athletica inc.,LULU,2018-09-24,66573.0
lululemon athletica inc.,LULU,2018-09-25,67699.0
lululemon athletica inc.,LULU,2018-09-26,69207.0
lululemon athletica inc.,LULU,2018-09-27,69045.0
lululemon athletica inc.,LULU,2018-09-28,86469.0
lululemon athletica inc.,LULU,2018-09-29,130527.0
lululemon athletica inc.,LULU,2018-09-30,68793.0
lululemon athletica inc.,LULU,2018-10-01,62687.0
lululemon athletica inc.,LULU,2018-10-02,72250.0
lululemon athletica inc.,LULU,2018-10-03,63077.0
lululemon athletica inc.,LULU,2018-10-04,62962.0
lululemon athletica inc.,LULU,2018-10-05,74501.0
lululemon athletica inc.,LULU,2018-10-06,107839.0
lululemon athletica inc.,LULU,2018-10-07,76452.0
lululemon athletica inc.,LULU,2018-10-08,72024.0
lululemon athletica inc.,LULU,2018-10-09,78007.0
lululemon athletica inc.,LULU,2018-10-10,81320.0
lululemon athletica inc.,LULU,2018-10-11,74881.0
lululemon athletica inc.,LULU,2018-10-12,87944.0
lululemon athletica inc.,LULU,2018-10-13,110188.0
lululemon athletica inc.,LULU,2018-10-14,79317.0
lululemon athletica inc.,LULU,2018-10-15,57269.0
lululemon athletica inc.,LULU,2018-10-16,105975.0
lululemon athletica inc.,LULU,2018-10-17,64381.0
lululemon athletica inc.,LULU,2018-10-18,62852.0
lululemon athletica inc.,LULU,2018-10-19,100488.0
lululemon athletica inc.,LULU,2018-10-20,129507.0
lululemon athletica inc.,LULU,2018-10-21,81733.0
lululemon athletica inc.,LULU,2018-10-22,66584.0
lululemon athletica inc.,LULU,2018-10-23,78779.0
lululemon athletica inc.,LULU,2018-10-24,80293.0
lululemon athletica inc.,LULU,2018-10-25,68586.0
lululemon athletica inc.,LULU,2018-10-26,64835.0
lululemon athletica inc.,LULU,2018-10-27,107406.0
lululemon athletica inc.,LULU,2018-10-28,71556.0
lululemon athletica inc.,LULU,2018-10-29,57373.0
lululemon athletica inc.,LULU,2018-10-30,62683.0
lululemon athletica inc.,LULU,2018-10-31,58355.0
lululemon athletica inc.,LULU,2018-11-01,64188.0
lululemon athletica inc.,LULU,2018-11-02,71159.0
lululemon athletica inc.,LULU,2018-11-03,116387.0
lululemon athletica inc.,LULU,2018-11-04,78785.0
lululemon athletica inc.,LULU,2018-11-05,73473.0
lululemon athletica inc.,LULU,2018-11-06,76913.0
lululemon athletica inc.,LULU,2018-11-07,64312.0
lululemon athletica inc.,LULU,2018-11-08,60086.0
lululemon athletica inc.,LULU,2018-11-09,69689.0
lululemon athletica inc.,LULU,2018-11-10,120258.0
lululemon athletica inc.,LULU,2018-11-11,95214.0
lululemon athletica inc.,LULU,2018-11-12,74365.0
lululemon athletica inc.,LULU,2018-11-13,78370.0
lululemon athletica inc.,LULU,2018-11-14,72532.0
lululemon athletica inc.,LULU,2018-11-15,58874.0
lululemon athletica inc.,LULU,2018-11-16,77514.0
lululemon athletica inc.,LULU,2018-11-17,98995.0
lululemon athletica inc.,LULU,2018-11-18,87015.0
lululemon athletica inc.,LULU,2018-11-19,85158.0
lululemon athletica inc.,LULU,2018-11-20,95572.0
lululemon athletica inc.,LULU,2018-11-21,83493.0
lululemon athletica inc.,LULU,2018-11-22,58377.0
lululemon athletica inc.,LULU,2018-11-23,296250.0
lululemon athletica inc.,LULU,2018-11-24,189740.0
lululemon athletica inc.,LULU,2018-11-25,145973.0
lululemon athletica inc.,LULU,2018-11-26,117031.0
lululemon athletica inc.,LULU,2018-11-27,107948.0
lululemon athletica inc.,LULU,2018-11-28,116586.0
lululemon athletica inc.,LULU,2018-11-29,128897.0
lululemon athletica inc.,LULU,2018-11-30,138714.0
lululemon athletica inc.,LULU,2018-12-01,192255.0
lululemon athletica inc.,LULU,2018-12-02,120925.0
lululemon athletica inc.,LULU,2018-12-03,127653.0
lululemon athletica inc.,LULU,2018-12-04,138700.0
lululemon athletica inc.,LULU,2018-12-05,169952.0
lululemon athletica inc.,LULU,2018-12-06,168541.0
lululemon athletica inc.,LULU,2018-12-07,148303.0
lululemon athletica inc.,LULU,2018-12-08,208612.0
lululemon athletica inc.,LULU,2018-12-09,164485.0
lululemon athletica inc.,LULU,2018-12-10,151580.0
lululemon athletica inc.,LULU,2018-12-11,189551.0
lululemon athletica inc.,LULU,2018-12-12,198421.0
lululemon athletica inc.,LULU,2018-12-13,203276.0
lululemon athletica inc.,LULU,2018-12-14,217156.0
lululemon athletica inc.,LULU,2018-12-15,286528.0
lululemon athletica inc.,LULU,2018-12-16,238850.0
lululemon athletica inc.,LULU,2018-12-17,220441.0
lululemon athletica inc.,LULU,2018-12-18,260432.0
lululemon athletica inc.,LULU,2018-12-19,252865.0
lululemon athletica inc.,LULU,2018-12-20,268448.0
lululemon athletica inc.,LULU,2018-12-21,286623.0
lululemon athletica inc.,LULU,2018-12-22,317428.0
lululemon athletica inc.,LULU,2018-12-23,254756.0
lululemon athletica inc.,LULU,2018-12-24,205634.0
lululemon athletica inc.,LULU,2018-12-25,39036.0
lululemon athletica inc.,LULU,2018-12-26,168385.0
lululemon athletica inc.,LULU,2018-12-27,159111.0
lululemon athletica inc.,LULU,2018-12-28,175240.0
lululemon athletica inc.,LULU,2018-12-29,165291.0
lululemon athletica inc.,LULU,2018-12-30,128359.0
lululemon athletica inc.,LULU,2018-12-31,100970.0
lululemon athletica inc.,LULU,2019-01-01,63881.0
lululemon athletica inc.,LULU,2019-01-02,63650.0
lululemon athletica inc.,LULU,2019-01-03,115753.0
lululemon athletica inc.,LULU,2019-01-04,96067.0
lululemon athletica inc.,LULU,2019-01-05,125985.0
lululemon athletica inc.,LULU,2019-01-06,74666.0
lululemon athletica inc.,LULU,2019-01-07,58433.0
lululemon athletica inc.,LULU,2019-01-08,72956.0
lululemon athletica inc.,LULU,2019-01-09,59184.0
lululemon athletica inc.,LULU,2019-01-10,74278.0
lululemon athletica inc.,LULU,2019-01-11,75282.0
lululemon athletica inc.,LULU,2019-01-12,100176.0
lululemon athletica inc.,LULU,2019-01-13,70729.0
lululemon athletica inc.,LULU,2019-01-14,62998.0
lululemon athletica inc.,LULU,2019-01-15,61674.0
lululemon athletica inc.,LULU,2019-01-16,58598.0
lululemon athletica inc.,LULU,2019-01-17,72444.0
lululemon athletica inc.,LULU,2019-01-18,81428.0
lululemon athletica inc.,LULU,2019-01-19,107816.0
lululemon athletica inc.,LULU,2019-01-20,71714.0
lululemon athletica inc.,LULU,2019-01-21,74394.0
lululemon athletica inc.,LULU,2019-01-22,81841.0
lululemon athletica inc.,LULU,2019-01-23,67595.0
lululemon athletica inc.,LULU,2019-01-24,66377.0
lululemon athletica inc.,LULU,2019-01-25,76636.0
lululemon athletica inc.,LULU,2019-01-26,108915.0
lululemon athletica inc.,LULU,2019-01-27,79075.0
lululemon athletica inc.,LULU,2019-01-28,46490.0
lululemon athletica inc.,LULU,2019-01-29,72050.0
lululemon athletica inc.,LULU,2019-01-30,51750.0
lululemon athletica inc.,LULU,2019-01-31,56043.0
lululemon athletica inc.,LULU,2019-02-01,69198.0
lululemon athletica inc.,LULU,2019-02-02,103904.0
lululemon athletica inc.,LULU,2019-02-03,71075.0
lululemon athletica inc.,LULU,2019-02-04,66945.0
lululemon athletica inc.,LULU,2019-02-05,57985.0
lululemon athletica inc.,LULU,2019-02-06,66450.0
lululemon athletica inc.,LULU,2019-02-07,77255.0
lululemon athletica inc.,LULU,2019-02-08,73557.0
lululemon athletica inc.,LULU,2019-02-09,117054.0
lululemon athletica inc.,LULU,2019-02-10,76754.0
lululemon athletica inc.,LULU,2019-02-11,69678.0
lululemon athletica inc.,LULU,2019-02-12,77165.0
lululemon athletica inc.,LULU,2019-02-13,77185.0
lululemon athletica inc.,LULU,2019-02-14,81534.0
lululemon athletica inc.,LULU,2019-02-15,77319.0
lululemon athletica inc.,LULU,2019-02-16,113776.0
lululemon athletica inc.,LULU,2019-02-17,73263.0
lululemon athletica inc.,LULU,2019-02-18,81950.0
lululemon athletica inc.,LULU,2019-02-19,75612.0
lululemon athletica inc.,LULU,2019-02-20,59430.0
lululemon athletica inc.,LULU,2019-02-21,62076.0
lululemon athletica inc.,LULU,2019-02-22,64737.0
lululemon athletica inc.,LULU,2019-02-23,99637.0
lululemon athletica inc.,LULU,2019-02-24,70534.0
lululemon athletica inc.,LULU,2019-02-25,56142.0
lululemon athletica inc.,LULU,2019-02-26,68553.0
lululemon athletica inc.,LULU,2019-02-27,53570.0
lululemon athletica inc.,LULU,2019-02-28,60659.0
lululemon athletica inc.,LULU,2019-03-01,66484.0
lululemon athletica inc.,LULU,2019-03-02,100407.0
lululemon athletica inc.,LULU,2019-03-03,82561.0
lululemon athletica inc.,LULU,2019-03-04,78709.0
lululemon athletica inc.,LULU,2019-03-05,93548.0
lululemon athletica inc.,LULU,2019-03-06,61186.0
lululemon athletica inc.,LULU,2019-03-07,60737.0
lululemon athletica inc.,LULU,2019-03-08,108963.0
lululemon athletica inc.,LULU,2019-03-09,116505.0
lululemon athletica inc.,LULU,2019-03-10,81641.0
lululemon athletica inc.,LULU,2019-03-11,75326.0
lululemon athletica inc.,LULU,2019-03-12,75151.0
lululemon athletica inc.,LULU,2019-03-13,61035.0
lululemon athletica inc.,LULU,2019-03-14,76653.0
lululemon athletica inc.,LULU,2019-03-15,89808.0
lululemon athletica inc.,LULU,2019-03-16,107560.0
lululemon athletica inc.,LULU,2019-03-17,85702.0
lululemon athletica inc.,LULU,2019-03-18,84807.0
lululemon athletica inc.,LULU,2019-03-19,71089.0
lululemon athletica inc.,LULU,2019-03-20,62276.0
lululemon athletica inc.,LULU,2019-03-21,70893.0
lululemon athletica inc.,LULU,2019-03-22,79015.0
lululemon athletica inc.,LULU,2019-03-23,117828.0
lululemon athletica inc.,LULU,2019-03-24,89486.0
lululemon athletica inc.,LULU,2019-03-25,61822.0
lululemon athletica inc.,LULU,2019-03-26,89309.0
lululemon athletica inc.,LULU,2019-03-27,74318.0
lululemon athletica inc.,LULU,2019-03-28,71663.0
lululemon athletica inc.,LULU,2019-03-29,88908.0
lululemon athletica inc.,LULU,2019-03-30,113504.0
lululemon athletica inc.,LULU,2019-03-31,85837.0
lululemon athletica inc.,LULU,2019-04-01,83876.0
lululemon athletica inc.,LULU,2019-04-02,75290.0
lululemon athletica inc.,LULU,2019-04-03,76728.0
lululemon athletica inc.,LULU,2019-04-04,56725.0
lululemon athletica inc.,LULU,2019-04-05,82219.0
lululemon athletica inc.,LULU,2019-04-06,111649.0
lululemon athletica inc.,LULU,2019-04-07,85168.0
lululemon athletica inc.,LULU,2019-04-08,72998.0
lululemon athletica inc.,LULU,2019-04-09,74885.0
lululemon athletica inc.,LULU,2019-04-10,69038.0
lululemon athletica inc.,LULU,2019-04-11,74387.0
lululemon athletica inc.,LULU,2019-04-12,75322.0
lululemon athletica inc.,LULU,2019-04-13,116832.0
lululemon athletica inc.,LULU,2019-04-14,86352.0
lululemon athletica inc.,LULU,2019-04-15,61456.0
lululemon athletica inc.,LULU,2019-04-16,95080.0
lululemon athletica inc.,LULU,2019-04-17,68996.0
lululemon athletica inc.,LULU,2019-04-18,83354.0
lululemon athletica inc.,LULU,2019-04-19,126274.0
lululemon athletica inc.,LULU,2019-04-20,142825.0
lululemon athletica inc.,LULU,2019-04-21,60828.0
lululemon athletica inc.,LULU,2019-04-22,62992.0
lululemon athletica inc.,LULU,2019-04-23,93308.0
lululemon athletica inc.,LULU,2019-04-24,71559.0
lululemon athletica inc.,LULU,2019-04-25,81157.0
lululemon athletica inc.,LULU,2019-04-26,85841.0
lululemon athletica inc.,LULU,2019-04-27,125185.0
lululemon athletica inc.,LULU,2019-04-28,84299.0
lululemon athletica inc.,LULU,2019-04-29,74918.0
lululemon athletica inc.,LULU,2019-04-30,93934.0
lululemon athletica inc.,LULU,2019-05-01,75242.0
lululemon athletica inc.,LULU,2019-05-02,95229.0
lululemon athletica inc.,LULU,2019-05-03,92548.0
lululemon athletica inc.,LULU,2019-05-04,118935.0
lululemon athletica inc.,LULU,2019-05-05,89338.0
lululemon athletica inc.,LULU,2019-05-06,77767.0
lululemon athletica inc.,LULU,2019-05-07,93179.0
lululemon athletica inc.,LULU,2019-05-08,93608.0
lululemon athletica inc.,LULU,2019-05-09,91542.0
lululemon athletica inc.,LULU,2019-05-10,109407.0
lululemon athletica inc.,LULU,2019-05-11,160847.0
lululemon athletica inc.,LULU,2019-05-12,104680.0
lululemon athletica inc.,LULU,2019-05-13,70892.0
lululemon athletica inc.,LULU,2019-05-14,91915.0
lululemon athletica inc.,LULU,2019-05-15,63048.0
lululemon athletica inc.,LULU,2019-05-16,65926.0
lululemon athletica inc.,LULU,2019-05-17,96991.0
lululemon athletica inc.,LULU,2019-05-18,128926.0
lululemon athletica inc.,LULU,2019-05-19,83785.0
lululemon athletica inc.,LULU,2019-05-20,77505.0
lululemon athletica inc.,LULU,2019-05-21,98723.0
lululemon athletica inc.,LULU,2019-05-22,74318.0
lululemon athletica inc.,LULU,2019-05-23,80903.0
lululemon athletica inc.,LULU,2019-05-24,90973.0
lululemon athletica inc.,LULU,2019-05-25,130853.0
lululemon athletica inc.,LULU,2019-05-26,102620.0
lululemon athletica inc.,LULU,2019-05-27,107853.0
lululemon athletica inc.,LULU,2019-05-28,67189.0
lululemon athletica inc.,LULU,2019-05-29,109363.0
lululemon athletica inc.,LULU,2019-05-30,91650.0
lululemon athletica inc.,LULU,2019-05-31,83466.0
lululemon athletica inc.,LULU,2019-06-01,124992.0
lululemon athletica inc.,LULU,2019-06-02,87301.0
lululemon athletica inc.,LULU,2019-06-03,76630.0
lululemon athletica inc.,LULU,2019-06-04,111123.0
lululemon athletica inc.,LULU,2019-06-05,86549.0
lululemon athletica inc.,LULU,2019-06-06,86292.0
lululemon athletica inc.,LULU,2019-06-07,91581.0
lululemon athletica inc.,LULU,2019-06-08,125502.0
lululemon athletica inc.,LULU,2019-06-09,84501.0
lululemon athletica inc.,LULU,2019-06-10,82354.0
lululemon athletica inc.,LULU,2019-06-11,122153.0
lululemon athletica inc.,LULU,2019-06-12,120186.0
lululemon athletica inc.,LULU,2019-06-13,107799.0
lululemon athletica inc.,LULU,2019-06-14,112744.0
lululemon athletica inc.,LULU,2019-06-15,160208.0
lululemon athletica inc.,LULU,2019-06-16,96318.0
lululemon athletica inc.,LULU,2019-06-17,76320.0
lululemon athletica inc.,LULU,2019-06-18,105107.0
lululemon athletica inc.,LULU,2019-06-19,81000.0
lululemon athletica inc.,LULU,2019-06-20,77764.0
lululemon athletica inc.,LULU,2019-06-21,98978.0
lululemon athletica inc.,LULU,2019-06-22,115827.0
lululemon athletica inc.,LULU,2019-06-23,93562.0
lululemon athletica inc.,LULU,2019-06-24,66191.0
lululemon athletica inc.,LULU,2019-06-25,104307.0
lululemon athletica inc.,LULU,2019-06-26,68828.0
lululemon athletica inc.,LULU,2019-06-27,84157.0
lululemon athletica inc.,LULU,2019-06-28,81919.0
lululemon athletica inc.,LULU,2019-06-29,112990.0
lululemon athletica inc.,LULU,2019-06-30,83365.0
lululemon athletica inc.,LULU,2019-07-01,71882.0
lululemon athletica inc.,LULU,2019-07-02,99168.0
lululemon athletica inc.,LULU,2019-07-03,72251.0
lululemon athletica inc.,LULU,2019-07-04,72480.0
lululemon athletica inc.,LULU,2019-07-05,97438.0
lululemon athletica inc.,LULU,2019-07-06,107974.0
lululemon athletica inc.,LULU,2019-07-07,85301.0
lululemon athletica inc.,LULU,2019-07-08,72909.0
lululemon athletica inc.,LULU,2019-07-09,93272.0
lululemon athletica inc.,LULU,2019-07-10,85695.0
lululemon athletica inc.,LULU,2019-07-11,79049.0
lululemon athletica inc.,LULU,2019-07-12,87543.0
lululemon athletica inc.,LULU,2019-07-13,125008.0
lululemon athletica inc.,LULU,2019-07-14,81979.0
lululemon athletica inc.,LULU,2019-07-15,76030.0
lululemon athletica inc.,LULU,2019-07-16,94984.0
lululemon athletica inc.,LULU,2019-07-17,89083.0
lululemon athletica inc.,LULU,2019-07-18,82390.0
lululemon athletica inc.,LULU,2019-07-19,87900.0
lululemon athletica inc.,LULU,2019-07-20,121752.0
lululemon athletica inc.,LULU,2019-07-21,77670.0
lululemon athletica inc.,LULU,2019-07-22,70647.0
lululemon athletica inc.,LULU,2019-07-23,103791.0
lululemon athletica inc.,LULU,2019-07-24,82954.0
lululemon athletica inc.,LULU,2019-07-25,76683.0
lululemon athletica inc.,LULU,2019-07-26,108506.0
lululemon athletica inc.,LULU,2019-07-27,116220.0
lululemon athletica inc.,LULU,2019-07-28,76775.0
lululemon athletica inc.,LULU,2019-07-29,68630.0
lululemon athletica inc.,LULU,2019-07-30,109789.0
lululemon athletica inc.,LULU,2019-07-31,83461.0
lululemon athletica inc.,LULU,2019-08-01,94306.0
lululemon athletica inc.,LULU,2019-08-02,110246.0
lululemon athletica inc.,LULU,2019-08-03,122001.0
lululemon athletica inc.,LULU,2019-08-04,96574.0
lululemon athletica inc.,LULU,2019-08-05,68851.0
lululemon athletica inc.,LULU,2019-08-06,94682.0
lululemon athletica inc.,LULU,2019-08-07,80822.0
lululemon athletica inc.,LULU,2019-08-08,94002.0
lululemon athletica inc.,LULU,2019-08-09,109088.0
lululemon athletica inc.,LULU,2019-08-10,113836.0
lululemon athletica inc.,LULU,2019-08-11,100906.0
lululemon athletica inc.,LULU,2019-08-12,78607.0
lululemon athletica inc.,LULU,2019-08-13,91346.0
lululemon athletica inc.,LULU,2019-08-14,97939.0
lululemon athletica inc.,LULU,2019-08-15,102669.0
lululemon athletica inc.,LULU,2019-08-16,131537.0
lululemon athletica inc.,LULU,2019-08-17,153346.0
lululemon athletica inc.,LULU,2019-08-18,104869.0
lululemon athletica inc.,LULU,2019-08-19,65490.0
lululemon athletica inc.,LULU,2019-08-20,112356.0
lululemon athletica inc.,LULU,2019-08-21,115261.0
lululemon athletica inc.,LULU,2019-08-22,101182.0
lululemon athletica inc.,LULU,2019-08-23,97742.0
lululemon athletica inc.,LULU,2019-08-24,139104.0
lululemon athletica inc.,LULU,2019-08-25,96674.0
lululemon athletica inc.,LULU,2019-08-26,71007.0
lululemon athletica inc.,LULU,2019-08-27,100368.0
lululemon athletica inc.,LULU,2019-08-28,77340.0
lululemon athletica inc.,LULU,2019-08-29,89238.0
lululemon athletica inc.,LULU,2019-08-30,101088.0
lululemon athletica inc.,LULU,2019-08-31,133499.0
lululemon athletica inc.,LULU,2019-09-01,98594.0
lululemon athletica inc.,LULU,2019-09-02,86109.0
lululemon athletica inc.,LULU,2019-09-03,61354.0
lululemon athletica inc.,LULU,2019-09-04,87460.0
lululemon athletica inc.,LULU,2019-09-05,95374.0
lululemon athletica inc.,LULU,2019-09-06,89938.0
lululemon athletica inc.,LULU,2019-09-07,117895.0
lululemon athletica inc.,LULU,2019-09-08,92532.0
lululemon athletica inc.,LULU,2019-09-09,50147.0
lululemon athletica inc.,LULU,2019-09-10,89655.0
lululemon athletica inc.,LULU,2019-09-11,73015.0
lululemon athletica inc.,LULU,2019-09-12,79289.0
lululemon athletica inc.,LULU,2019-09-13,74294.0
lululemon athletica inc.,LULU,2019-09-14,127244.0
lululemon athletica inc.,LULU,2019-09-15,77988.0
lululemon athletica inc.,LULU,2019-09-16,59506.0
lululemon athletica inc.,LULU,2019-09-17,73318.0
lululemon athletica inc.,LULU,2019-09-18,113278.0
lululemon athletica inc.,LULU,2019-09-19,87927.0
lululemon athletica inc.,LULU,2019-09-20,94878.0
lululemon athletica inc.,LULU,2019-09-21,120490.0
lululemon athletica inc.,LULU,2019-09-22,86661.0
lululemon athletica inc.,LULU,2019-09-23,72474.0
lululemon athletica inc.,LULU,2019-09-24,77125.0
lululemon athletica inc.,LULU,2019-09-25,82469.0
lululemon athletica inc.,LULU,2019-09-26,90967.0
lululemon athletica inc.,LULU,2019-09-27,92831.0
lululemon athletica inc.,LULU,2019-09-28,119652.0
lululemon athletica inc.,LULU,2019-09-29,90255.0
lululemon athletica inc.,LULU,2019-09-30,70177.0
lululemon athletica inc.,LULU,2019-10-01,94990.0
lululemon athletica inc.,LULU,2019-10-02,82486.0
lululemon athletica inc.,LULU,2019-10-03,83507.0
lululemon athletica inc.,LULU,2019-10-04,83357.0
lululemon athletica inc.,LULU,2019-10-05,126680.0
lululemon athletica inc.,LULU,2019-10-06,97886.0
lululemon athletica inc.,LULU,2019-10-07,75182.0
lululemon athletica inc.,LULU,2019-10-08,96718.0
lululemon athletica inc.,LULU,2019-10-09,90843.0
lululemon athletica inc.,LULU,2019-10-10,90132.0
lululemon athletica inc.,LULU,2019-10-11,115138.0
lululemon athletica inc.,LULU,2019-10-12,136038.0
lululemon athletica inc.,LULU,2019-10-13,102510.0
lululemon athletica inc.,LULU,2019-10-14,111146.0
lululemon athletica inc.,LULU,2019-10-15,105458.0
lululemon athletica inc.,LULU,2019-10-16,76326.0
lululemon athletica inc.,LULU,2019-10-17,104798.0
lululemon athletica inc.,LULU,2019-10-18,105745.0
lululemon athletica inc.,LULU,2019-10-19,128238.0
lululemon athletica inc.,LULU,2019-10-20,89657.0
lululemon athletica inc.,LULU,2019-10-21,71098.0
lululemon athletica inc.,LULU,2019-10-22,89401.0
lululemon athletica inc.,LULU,2019-10-23,85657.0
lululemon athletica inc.,LULU,2019-10-24,87966.0
lululemon athletica inc.,LULU,2019-10-25,109991.0
lululemon athletica inc.,LULU,2019-10-26,117694.0
lululemon athletica inc.,LULU,2019-10-27,100873.0
lululemon athletica inc.,LULU,2019-10-28,73861.0
lululemon athletica inc.,LULU,2019-10-29,89094.0
lululemon athletica inc.,LULU,2019-10-30,83750.0
lululemon athletica inc.,LULU,2019-10-31,72237.0
lululemon athletica inc.,LULU,2019-11-01,104074.0
lululemon athletica inc.,LULU,2019-11-02,156436.0
lululemon athletica inc.,LULU,2019-11-03,115605.0
lululemon athletica inc.,LULU,2019-11-04,80465.0
lululemon athletica inc.,LULU,2019-11-05,93577.0
lululemon athletica inc.,LULU,2019-11-06,92409.0
lululemon athletica inc.,LULU,2019-11-07,82880.0
lululemon athletica inc.,LULU,2019-11-08,106271.0
lululemon athletica inc.,LULU,2019-11-09,145026.0
lululemon athletica inc.,LULU,2019-11-10,116956.0
lululemon athletica inc.,LULU,2019-11-11,108236.0
lululemon athletica inc.,LULU,2019-11-12,100542.0
lululemon athletica inc.,LULU,2019-11-13,81977.0
lululemon athletica inc.,LULU,2019-11-14,82928.0
lululemon athletica inc.,LULU,2019-11-15,97434.0
lululemon athletica inc.,LULU,2019-11-16,138874.0
lululemon athletica inc.,LULU,2019-11-17,92298.0
lululemon athletica inc.,LULU,2019-11-18,78169.0
lululemon athletica inc.,LULU,2019-11-19,107161.0
lululemon athletica inc.,LULU,2019-11-20,78031.0
lululemon athletica inc.,LULU,2019-11-21,84798.0
lululemon athletica inc.,LULU,2019-11-22,90273.0
lululemon athletica inc.,LULU,2019-11-23,142002.0
lululemon athletica inc.,LULU,2019-11-24,118858.0
lululemon athletica inc.,LULU,2019-11-25,104983.0
lululemon athletica inc.,LULU,2019-11-26,119469.0
lululemon athletica inc.,LULU,2019-11-27,140580.0
lululemon athletica inc.,LULU,2019-11-28,81814.0
lululemon athletica inc.,LULU,2019-11-29,412991.0
lululemon athletica inc.,LULU,2019-11-30,296415.0
lululemon athletica inc.,LULU,2019-12-01,216790.0
lululemon athletica inc.,LULU,2019-12-02,169395.0
lululemon athletica inc.,LULU,2019-12-03,160617.0
lululemon athletica inc.,LULU,2019-12-04,197887.0
lululemon athletica inc.,LULU,2019-12-05,157489.0
lululemon athletica inc.,LULU,2019-12-06,265530.0
lululemon athletica inc.,LULU,2019-12-07,256042.0
lululemon athletica inc.,LULU,2019-12-08,220768.0
lululemon athletica inc.,LULU,2019-12-09,217831.0
lululemon athletica inc.,LULU,2019-12-10,209715.0
lululemon athletica inc.,LULU,2019-12-11,234497.0
lululemon athletica inc.,LULU,2019-12-12,239780.0
lululemon athletica inc.,LULU,2019-12-13,267620.0
lululemon athletica inc.,LULU,2019-12-14,346897.0
lululemon athletica inc.,LULU,2019-12-15,286780.0
lululemon athletica inc.,LULU,2019-12-16,271891.0
lululemon athletica inc.,LULU,2019-12-17,319762.0
lululemon athletica inc.,LULU,2019-12-18,327999.0
lululemon athletica inc.,LULU,2019-12-19,313068.0
lululemon athletica inc.,LULU,2019-12-20,329469.0
lululemon athletica inc.,LULU,2019-12-21,405555.0
lululemon athletica inc.,LULU,2019-12-22,349858.0
lululemon athletica inc.,LULU,2019-12-23,388265.0
lululemon athletica inc.,LULU,2019-12-24,268224.0
lululemon athletica inc.,LULU,2019-12-25,66996.0
lululemon athletica inc.,LULU,2019-12-26,184577.0
lululemon athletica inc.,LULU,2019-12-27,227474.0
lululemon athletica inc.,LULU,2019-12-28,165571.0
lululemon athletica inc.,LULU,2019-12-29,165783.0
lululemon athletica inc.,LULU,2019-12-30,154973.0
lululemon athletica inc.,LULU,2019-12-31,158826.0
lululemon athletica inc.,LULU,2020-01-01,101600.0
lululemon athletica inc.,LULU,2020-01-02,86322.0
lululemon athletica inc.,LULU,2020-01-03,174968.0
lululemon athletica inc.,LULU,2020-01-04,175594.0
lululemon athletica inc.,LULU,2020-01-05,124886.0
lululemon athletica inc.,LULU,2020-01-06,92267.0
lululemon athletica inc.,LULU,2020-01-07,86646.0
lululemon athletica inc.,LULU,2020-01-08,85133.0
lululemon athletica inc.,LULU,2020-01-09,75916.0
lululemon athletica inc.,LULU,2020-01-10,89151.0
lululemon athletica inc.,LULU,2020-01-11,125146.0
lululemon athletica inc.,LULU,2020-01-12,104970.0
lululemon athletica inc.,LULU,2020-01-13,65274.0
lululemon athletica inc.,LULU,2020-01-14,79112.0
lululemon athletica inc.,LULU,2020-01-15,72059.0
lululemon athletica inc.,LULU,2020-01-16,91787.0
lululemon athletica inc.,LULU,2020-01-17,96135.0
lululemon athletica inc.,LULU,2020-01-18,124754.0
lululemon athletica inc.,LULU,2020-01-19,103314.0
lululemon athletica inc.,LULU,2020-01-20,99495.0
lululemon athletica inc.,LULU,2020-01-21,74620.0
lululemon athletica inc.,LULU,2020-01-22,75606.0
lululemon athletica inc.,LULU,2020-01-23,81435.0
lululemon athletica inc.,LULU,2020-01-24,89141.0
lululemon athletica inc.,LULU,2020-01-25,129233.0
lululemon athletica inc.,LULU,2020-01-26,98491.0
lululemon athletica inc.,LULU,2020-01-27,48100.0
lululemon athletica inc.,LULU,2020-01-28,73510.0
lululemon athletica inc.,LULU,2020-01-29,80362.0
lululemon athletica inc.,LULU,2020-01-30,85264.0
